real12,pred12,real3,pred3
68.55556,68.524216,68.375,68.55243
69.0,68.48911,68.44444,68.45032
59.0,68.53954,69.0,68.50114
68.875,68.31752,67.888885,68.39765
68.44444,68.42552,67.25,68.39631
67.0,68.50532,69.375,68.50531
69.375,68.11117,69.55556,68.28043
69.0,67.893394,67.625,68.080925
61.444443,68.042694,68.0,68.24378
67.75,67.96434,68.55556,68.3983
67.888885,67.74115,69.0,68.217094
67.375,67.58373,59.0,68.241005
68.44444,67.73088,68.875,68.14676
66.5,67.58719,68.44444,68.249954
68.77778,67.56546,67.0,68.2535
67.75,67.59407,69.375,68.17112
60.77778,67.705284,69.0,68.084145
67.25,67.76126,61.444443,67.94184
68.22222,67.87114,67.75,68.22278
68.375,67.88338,67.888885,68.287346
66.625,67.747795,67.375,68.13204
68.333336,67.58293,68.44444,67.83576
67.22222,67.63717,66.5,67.88805
68.25,67.57858,68.77778,67.893715
68.77778,67.46428,67.75,67.88484
67.875,67.297165,60.77778,67.68048
68.333336,67.46116,67.25,67.848274
67.625,67.34858,68.22222,67.6888
69.5,67.32999,68.375,67.654335
68.44444,67.33446,66.625,67.586464
67.25,67.354904,68.333336,67.64403
65.333336,67.437416,67.22222,67.69689
67.28571,67.373795,68.25,67.55634
66.333336,67.47012,68.77778,67.714
68.375,67.391495,67.875,67.59554
68.0,67.4905,68.333336,67.69568
68.25,67.54791,67.625,67.788635
58.875,67.55949,69.5,67.82862
68.625,67.450294,68.44444,67.825676
69.22222,67.42575,67.25,67.78241
67.0,67.569115,65.333336,67.97754
68.0,67.500305,67.28571,67.907715
67.44444,67.438545,66.333336,67.87076
67.0,67.21762,68.375,67.70325
68.0,67.14437,68.0,67.63842
67.0,66.94778,68.25,67.33918
67.111115,67.004135,58.875,67.41236
66.166664,66.9967,68.625,67.40396
68.55556,66.993004,69.22222,67.45522
68.44444,66.94913,67.0,67.4547
67.875,66.71678,68.0,67.415115
68.22222,66.774994,67.44444,67.55739
64.0,66.65416,67.0,67.36582
66.55556,66.70135,68.0,67.4903
64.875,66.57385,67.0,67.38467
66.44444,66.60634,67.111115,67.432205
66.125,66.484634,66.166664,67.410095
68.25,66.40507,68.55556,67.37427
68.25,66.474014,68.44444,67.37464
62.875,66.1511,67.875,67.12123
66.375,66.293434,68.22222,67.31887
67.44444,66.284225,64.0,67.31762
68.25,66.26616,66.55556,67.313995
68.875,66.25391,64.875,67.32429
61.25,66.102486,66.44444,67.07156
65.625,66.07742,66.125,66.90978
68.375,65.666466,68.25,66.66965
65.22222,65.62173,68.25,66.64015
65.85714,65.48391,62.875,66.39323
62.625,65.653366,66.375,66.6291
68.625,65.70527,67.44444,66.74116
66.625,65.48053,68.25,66.17932
59.25,65.39195,68.875,66.245575
65.77778,65.28365,61.25,66.184105
69.25,65.59242,65.625,66.39492
60.5,65.574684,68.375,66.40138
59.375,65.39223,65.22222,66.09455
68.44444,65.59195,65.85714,66.393875
61.5,65.90447,62.625,66.50815
68.888885,65.634285,68.625,66.26586
69.125,65.32213,66.625,66.05277
67.22222,64.959984,59.25,65.48172
66.25,65.30503,65.77778,65.917984
63.75,65.22027,69.25,65.63142
60.555557,64.95966,60.5,64.962715
67.0,65.220314,59.375,65.28128
67.625,65.36723,68.44444,65.58972
67.77778,64.55802,61.5,64.7108
59.0,64.10892,68.888885,64.18046
60.88889,64.76934,69.125,65.008026
66.125,64.29526,67.22222,64.523735
64.666664,64.66545,66.25,64.84248
63.625,64.99596,63.75,65.14827
57.5,65.0756,60.555557,65.515945
61.555557,64.81573,67.0,65.37253
62.75,64.36628,67.625,65.084015
62.125,63.482803,67.77778,64.2657
67.333336,64.23364,59.0,64.87479
66.875,64.30247,60.88889,65.23211
55.875,64.146164,66.125,65.31221
61.22222,63.938187,64.666664,65.08301
63.875,63.628162,63.625,64.21819
59.5,64.00388,57.5,64.46293
54.5,63.788567,61.555557,64.20022
62.0,63.701588,62.75,63.790375
50.875,63.755608,62.125,63.352913
52.555557,63.982033,67.333336,63.30983
64.125,63.918472,66.875,62.84379
67.5,63.78124,55.875,62.400036
64.25,63.90895,61.22222,62.859474
63.0,63.916954,63.875,63.41508
64.375,64.159836,59.5,63.341
63.555557,64.12922,54.5,63.10512
64.44444,64.239975,62.0,63.094566
65.75,64.3113,50.875,62.992096
63.25,64.13963,52.555557,62.544346
63.22222,64.614746,64.125,62.644836
65.0,64.54407,67.5,62.159565
67.666664,64.7343,64.25,61.828014
65.25,65.10356,63.0,62.233658
63.5,65.5855,64.375,63.355927
63.75,65.58144,63.555557,63.26913
65.333336,65.61451,64.44444,63.553074
65.625,65.76329,65.75,63.88203
67.333336,65.658554,63.25,63.938343
65.625,65.77355,63.22222,64.2497
66.625,66.41698,65.0,64.871056
68.125,65.944275,67.666664,64.87191
68.22222,65.72918,65.25,64.89809
69.125,66.079506,63.5,65.0914
67.55556,66.3154,63.75,65.4284
66.625,66.4397,65.333336,65.48445
68.25,66.2468,65.625,65.47313
66.666664,66.445786,67.333336,65.42711
69.125,66.52562,65.625,65.55698
68.111115,66.59693,66.625,65.74399
68.0,66.821365,68.125,66.11437
67.75,66.86645,68.22222,66.16505
67.55556,66.954834,69.125,66.30683
67.0,67.1306,67.55556,66.57829
68.44444,67.23863,66.625,66.797745
66.375,67.40518,68.25,67.192444
68.5,67.45745,66.666664,67.28832
68.25,67.54584,69.125,67.400856
67.875,67.61971,68.111115,67.583954
68.22222,67.62327,68.0,67.59495
67.125,67.79534,67.75,67.86674
68.22222,67.829865,67.55556,67.89263
69.0,67.88465,67.0,67.94252
68.625,67.80417,68.44444,67.87924
67.25,67.68461,66.375,67.77464
67.5,67.56321,68.5,67.6844
67.75,67.613174,68.25,67.724045
68.28571,67.45098,67.875,67.59441
68.111115,67.50496,68.22222,67.677765
64.875,67.474174,67.125,67.67681
67.875,67.358154,68.22222,67.648285
0.0,67.40447,69.0,67.71579
0.0,67.208,68.625,67.607895
0.0,67.12299,67.25,67.67507
66.5,67.09792,67.5,67.75901
0.0,67.092865,67.75,67.83641
0.0,66.98991,68.28571,67.74046
65.833336,66.79109,68.111115,67.65317
66.666664,66.65511,64.875,67.57224
66.75,66.55836,67.875,67.48012
65.111115,66.47517,0.0,67.427376
66.25,66.15771,0.0,67.02814
67.0,66.090065,0.0,66.976
64.57143,66.28605,66.5,66.74148
67.333336,66.26226,0.0,66.5945
65.75,66.59699,0.0,66.40311
66.77778,66.41087,65.833336,66.48417
67.111115,66.86221,66.666664,65.943855
66.75,66.63135,66.75,65.65548
65.333336,66.121445,65.111115,65.94661
66.375,66.24505,66.25,66.277504
66.14286,66.10317,67.0,66.173615
62.4,65.711,64.57143,65.43078
64.666664,65.62601,67.333336,65.40763
64.55556,65.797356,65.75,65.85798
65.375,65.54756,66.77778,65.77872
67.0,65.67189,67.111115,65.658134
63.75,65.64191,66.75,65.62035
67.28571,65.50194,65.333336,65.72781
67.125,65.81415,66.375,65.891174
65.5,65.8732,66.14286,65.894775
67.77778,65.8656,62.4,65.762596
65.0,65.86168,64.666664,65.79179
66.0,65.81281,64.55556,65.758354
65.77778,65.88902,65.375,65.72032
61.57143,65.69054,67.0,65.46214
67.44444,65.54352,63.75,65.26908
67.75,65.59722,67.28571,65.220024
66.125,65.71655,67.125,65.364555
64.0,65.69032,65.5,65.26146
66.125,65.730515,67.77778,65.34891
61.714287,65.725975,65.0,65.44751
63.77778,65.81265,66.0,65.45374
65.125,65.88588,65.77778,65.66485
67.0,65.797714,61.57143,65.59919
65.25,65.78101,67.44444,65.66815
64.666664,65.659775,67.75,65.61171
65.0,65.6875,66.125,65.566826
0.0,65.84916,64.0,65.688416
0.0,66.04765,66.125,65.89694
0.0,66.04114,61.714287,65.81334
0.0,66.02277,63.77778,65.69292
0.0,66.14635,65.125,65.7565
0.0,66.09433,67.0,65.530365
65.22222,66.022484,65.25,65.316185
67.875,65.97566,64.666664,65.30844
66.25,66.12615,65.0,65.57701
65.888885,66.10325,0.0,65.59128
65.22222,66.022415,0.0,65.53241
64.125,65.947174,0.0,65.45721
66.333336,66.339874,0.0,65.85774
64.75,66.4202,0.0,66.13584
65.111115,66.65165,0.0,66.17199
64.0,66.690544,65.22222,66.18435
68.111115,66.741104,67.875,66.22526
67.25,66.796616,66.25,66.25358
67.125,66.653625,65.888885,65.86975
64.666664,66.85973,65.22222,66.40924
66.0,66.85993,64.125,66.39353
66.22222,66.71095,66.333336,66.15643
67.111115,66.60327,64.75,65.99812
67.14286,66.56114,65.111115,65.71097
67.375,66.54765,64.0,65.81685
66.888885,66.27583,68.111115,65.51744
68.25,66.08327,67.25,65.62383
67.111115,65.86006,67.125,65.47095
67.75,66.36945,64.666664,66.11133
68.25,66.50592,66.0,66.136734
66.25,66.483505,66.22222,66.16013
66.75,66.69123,67.111115,66.17734
66.0,66.5464,67.14286,66.25828
67.0,66.660385,67.375,66.387024
66.875,66.77437,66.888885,66.55002
66.666664,67.09825,68.25,66.58449
66.875,67.22731,67.111115,66.73602
66.77778,67.261795,67.75,66.731186
66.888885,67.326485,68.25,67.17189
65.875,67.38637,66.25,67.22631
58.875,67.36191,66.75,67.3774
67.5,67.60794,66.0,67.53116
68.625,67.56788,67.0,67.47014
68.75,67.54865,66.875,67.48778
69.111115,67.448685,66.666664,67.34445
67.25,67.323654,66.875,67.39863
68.0,67.28493,66.77778,67.41523
68.55556,67.244385,66.888885,67.39507
68.375,67.23852,65.875,67.314156
68.875,67.31695,58.875,67.32007
68.375,67.24609,67.5,67.20284
65.888885,67.106186,68.625,67.09771
61.88889,67.000595,68.75,67.18051
64.75,67.16456,69.111115,67.281395
67.111115,67.44937,67.25,67.56467
68.5,67.66149,68.0,67.72013
64.75,67.7088,68.55556,67.88688
68.5,67.709404,68.375,67.88489
66.44444,67.76159,68.875,68.00229
66.0,67.79935,68.375,68.11934
60.25,68.0105,65.888885,68.32067
66.875,68.21127,61.88889,68.55028
68.875,68.22844,64.75,68.63199
68.55556,67.98769,67.111115,68.39263
68.75,67.75636,68.5,68.227684
69.22222,67.51966,64.75,67.88593
69.75,67.57572,68.5,67.79535
67.25,67.671135,66.44444,67.90567
69.111115,67.276215,66.0,67.34059
68.77778,67.39611,60.25,67.648605
60.5,67.29087,66.875,67.31563
68.875,67.08485,68.875,67.17186
69.375,66.9881,68.55556,67.121254
69.0,67.20069,68.75,67.32442
68.125,67.45891,69.22222,67.63652
68.375,67.64029,69.75,67.77885
68.125,67.74635,67.25,68.002106
67.888885,67.91713,69.111115,68.178894
68.25,68.12142,68.77778,68.357376
69.77778,67.99683,60.5,68.20031
67.875,68.1221,68.875,68.318474
68.125,68.23739,69.375,68.39895
68.111115,68.1892,69.0,68.48945
68.625,68.179214,68.125,68.36209
68.875,68.24537,68.375,68.41907
68.0,68.25435,68.125,68.41475
69.125,68.1337,67.888885,68.271255
67.75,68.08513,68.25,68.223724
68.333336,68.02821,69.77778,68.12988
67.25,68.050934,67.875,68.07114
68.625,68.01023,68.125,68.09594
67.888885,68.08634,68.111115,68.295654
68.42857,67.9857,68.625,68.14867
67.666664,67.84499,68.875,68.08931
68.25,67.84539,68.0,68.15015
67.0,67.766266,69.125,68.16837
59.444443,67.83113,67.75,68.28357
67.75,67.66378,68.333336,68.281815
67.25,67.67465,67.25,68.39952
65.22222,67.616486,68.625,68.29054
68.25,67.57695,67.888885,68.24991
68.625,67.42444,68.42857,68.1542
68.666664,67.46928,67.666664,68.21173
68.375,67.42154,68.25,68.16591
69.0,67.58432,67.0,68.22565
66.625,67.53948,59.444443,68.162285
67.666664,67.590805,67.75,68.15778
68.25,67.48043,67.25,68.01784
68.0,67.3745,65.22222,67.908936
68.75,67.24318,68.25,67.70909
60.875,67.29852,68.625,67.68703
68.22222,67.08796,68.666664,67.405396
64.125,67.16113,68.375,67.52143
68.22222,67.28254,69.0,67.64146
68.25,67.29419,66.625,67.70207
68.14286,67.26923,67.666664,67.712204
67.888885,67.348976,68.25,67.84127
66.5,67.34084,68.0,67.82949
66.0,67.26408,68.75,67.80401
67.875,67.38048,60.875,67.83716
67.625,67.43614,68.22222,67.858505
68.57143,67.54034,64.125,67.98308
56.0,67.40678,68.22222,67.87044
68.5,67.46019,68.25,67.81527
67.55556,67.17279,68.14286,67.31128
66.666664,67.16439,67.888885,67.38155
69.0,67.01761,66.5,67.301056
66.888885,67.15098,66.0,67.48045
68.666664,67.226746,67.875,67.5269
64.85714,66.958374,67.625,67.2336
67.77778,66.84315,68.57143,67.15336
68.25,66.97876,56.0,67.26799
67.44444,66.88913,68.5,67.24916
66.875,66.96946,67.55556,67.41216
67.625,67.056046,66.666664,67.51255
65.875,67.06371,69.0,67.51543
65.125,66.94869,66.888885,67.43925
65.77778,66.67922,68.666664,67.16509
64.25,66.675835,64.85714,67.376274
66.77778,66.54702,67.77778,67.2415
67.125,66.67361,68.25,67.48185
62.875,66.42704,67.44444,67.02103
69.0,66.463684,66.875,67.262665
0.0,66.326385,67.625,67.31825
65.75,66.21675,65.875,67.27166
67.5,66.22143,65.125,67.22326
64.0,66.2062,65.77778,67.23667
66.111115,65.998344,64.25,67.071686
66.125,65.747025,66.77778,66.8098
60.75,65.516685,67.125,66.644516
64.888885,65.13847,62.875,66.27319
65.57143,65.01273,69.0,66.40152
64.44444,65.05043,0.0,66.30463
67.0,64.7776,65.75,65.6891
64.77778,64.93865,67.5,66.0704
62.25,65.96789,64.0,66.05883
63.5,64.96608,66.111115,65.73586
61.0,64.96346,66.125,65.85355
64.375,64.98382,60.75,65.48648
65.111115,64.83781,64.888885,65.39806
64.625,65.06742,65.57143,65.31638
62.11111,64.67913,64.44444,64.75626
64.0,64.89592,67.0,65.016235
63.88889,64.792114,64.77778,64.9469
64.44444,64.38098,62.25,64.54587
64.85714,64.53464,63.5,64.83621
67.0,64.364914,61.0,64.86863
66.44444,63.916996,64.375,64.378876
64.875,63.805214,65.111115,64.25418
69.75,63.621006,64.625,63.91294
63.57143,63.585503,62.11111,64.01689
64.0,63.47596,64.0,64.116295
66.888885,63.60281,63.88889,64.22096
57.666668,63.470642,64.44444,63.829765
59.0,63.332787,64.85714,63.73616
65.25,63.29026,67.0,63.724983
62.125,63.27649,66.44444,63.76941
65.77778,63.149982,64.875,63.79326
60.125,63.34793,69.75,64.16849
66.0,63.545364,63.57143,64.33318
66.5,63.399918,64.0,64.203674
63.625,63.84169,66.888885,64.81044
63.77778,63.713642,57.666668,64.79064
59.142857,63.372044,59.0,64.600845
50.25,63.75611,65.25,64.96322
66.0,63.268597,62.125,64.50605
55.0,62.847782,65.77778,63.808647
58.0,63.246204,60.125,64.12467
57.0,62.936836,66.0,63.759575
56.875,63.35291,66.5,63.870605
61.625,63.286613,63.625,63.421036
62.22222,63.270996,63.77778,63.54838
60.75,63.197918,59.142857,63.669937
64.25,63.411137,50.25,63.72893
64.125,63.40306,66.0,63.687824
64.666664,63.345848,55.0,63.37808
63.77778,63.36486,58.0,63.100567
58.75,63.694107,57.0,63.056732
67.0,63.898098,56.875,63.068287
65.111115,64.36473,61.625,62.73546
68.55556,64.530205,62.22222,62.486637
64.5,64.603806,60.75,61.745525
65.5,64.735435,64.25,61.467957
63.555557,64.92101,64.125,62.098133
65.625,64.9848,64.666664,61.902916
62.75,65.212616,63.77778,62.565926
67.25,65.55226,58.75,62.892456
67.666664,65.79938,67.0,63.434036
67.5,65.75952,65.111115,63.814056
69.125,65.75906,68.55556,63.699036
64.44444,66.283966,64.5,64.344536
66.57143,66.20642,65.5,64.8436
67.44444,66.51801,63.555557,65.56684
64.375,66.53818,65.625,65.62593
66.5,66.93682,62.75,65.93412
66.5,66.83353,67.25,65.68129
68.125,66.87114,67.666664,65.88715
67.5,66.678696,67.5,65.68014
66.333336,66.88112,69.125,66.15385
67.85714,67.02588,64.44444,66.49481
67.22222,67.16356,66.57143,66.63382
67.666664,67.31912,67.44444,67.00028
68.375,67.325806,64.375,66.75654
66.77778,67.27334,66.5,66.778656
68.75,67.22124,66.5,66.79071
68.375,67.04156,68.125,66.65817
67.25,66.97741,67.5,66.609375
68.0,66.93039,66.333336,66.60148
66.75,67.15656,67.85714,66.900795
66.75,67.29591,67.22222,67.02764
68.111115,67.30775,67.666664,67.04077
67.875,67.39093,68.375,67.25455
69.111115,67.453636,66.77778,67.3228
67.25,67.40858,68.75,67.40053
67.5,67.43336,68.375,67.52585
67.125,67.3195,67.25,67.47317
67.666664,67.43316,68.0,67.62078
66.5,67.412056,66.75,67.66917
67.75,67.33069,66.75,67.67279
66.625,67.34313,68.111115,67.720215
67.888885,67.19315,67.875,67.6466
67.875,66.93987,69.111115,67.50779
65.875,67.08086,67.25,67.53332
65.875,67.087654,67.5,67.56499
66.375,67.0685,67.125,67.634964
66.44444,66.96031,67.666664,67.51095
66.44444,66.790504,66.5,67.3969
65.875,66.83176,67.75,67.305824
67.44444,66.737785,66.625,67.212105
67.75,66.50119,67.888885,67.00491
65.875,66.48651,67.875,67.006004
67.111115,66.371666,65.875,66.86979
63.625,66.422714,65.875,66.87744
66.111115,66.25323,66.375,66.87934
66.125,66.06259,66.44444,66.5564
67.25,65.97047,66.44444,66.4647
67.0,65.96544,65.875,66.373634
67.75,65.96334,67.44444,66.38142
64.375,65.79883,67.75,66.27802
63.444443,65.740265,65.875,66.20551
65.75,65.793594,67.111115,66.27267
67.0,65.72075,63.625,66.306595
65.333336,65.66551,66.111115,66.17646
66.25,65.67744,66.125,66.22917
64.5,65.70216,67.25,66.18377
66.55556,65.750854,67.0,66.10771
65.625,65.78156,67.75,66.03086
65.111115,65.85442,64.375,66.07765
66.0,65.92231,63.444443,66.11017
66.85714,66.04935,65.75,66.283844
66.55556,65.948204,67.0,66.104805
66.375,65.796265,65.333336,65.90451
64.0,65.76695,66.25,65.82924
65.625,65.96335,64.5,65.85661
65.375,65.87609,66.55556,65.72611
65.125,65.82066,65.625,65.78716
59.77778,65.83809,65.111115,65.647484
67.25,65.91887,66.0,65.74868
66.0,65.80734,66.85714,65.53713
67.625,65.7847,66.55556,65.46173
65.625,65.93406,66.375,65.705284
67.0,66.00917,64.0,65.890495
67.333336,66.086555,65.625,65.94815
66.125,66.091194,65.375,66.029236
66.375,66.11755,65.125,65.98728
65.125,66.23812,59.77778,66.00964
67.0,66.244675,67.25,65.948425
66.375,66.13525,66.0,65.80061
66.44444,66.16105,67.625,65.8036
67.0,66.29764,65.625,65.96364
65.0,66.21045,67.0,65.96372
64.75,66.30773,67.333336,66.145996
67.44444,66.35465,66.125,66.11317
66.5,66.40263,66.375,66.252464
66.75,66.40288,65.125,66.33334
66.333336,66.4904,67.0,66.333
65.25,66.46446,66.375,66.34982
66.875,66.4933,66.44444,66.36519
63.5,66.5648,67.0,66.44926
64.375,66.52551,65.0,66.3103
65.55556,66.53284,64.75,66.33909
66.5,66.58614,67.44444,66.36551
67.55556,66.515526,66.5,66.27456
65.75,66.38043,66.75,66.08057
66.0,66.410675,66.333336,66.19301
66.55556,66.48035,65.25,66.25244
63.875,66.47831,66.875,66.351555
67.5,66.37416,63.5,66.33941
66.44444,66.387085,64.375,66.22377
64.625,66.35983,65.55556,66.23018
66.125,66.19194,66.5,65.95643
67.28571,65.92541,67.55556,65.74091
67.5,66.016884,65.75,65.72799
67.333336,66.18056,66.0,65.860306
68.125,66.35431,66.55556,66.02046
66.75,66.384415,63.875,65.95227
68.25,66.437744,67.5,66.02532
67.22222,66.47284,66.44444,66.0405
66.0,66.48842,64.625,65.99248
67.888885,66.637764,66.125,66.2327
68.0,66.71025,67.28571,66.32786
68.77778,66.56799,67.5,66.15924
68.125,66.70807,67.333336,66.23097
66.625,66.8876,68.125,66.55104
67.625,66.93903,66.75,66.69685
67.888885,66.945206,68.25,66.80451
67.5,67.241394,67.22222,67.00576
67.75,67.280266,66.0,66.99517
65.77778,67.58977,67.888885,67.30333
66.14286,67.48364,68.0,67.24445
67.125,67.369576,68.77778,67.186325
67.888885,67.35658,68.125,67.4189
67.111115,67.40889,66.625,67.49931
67.28571,67.52863,67.625,67.80767
68.111115,67.585556,67.888885,67.95849
67.666664,67.5641,67.5,67.890945
59.555557,67.59344,67.75,67.869026
67.25,67.64752,65.77778,67.97543
67.25,67.65101,66.14286,67.86042
68.833336,67.63731,67.125,67.956764
66.77778,67.595566,67.888885,67.76554
67.75,67.47418,67.111115,67.676155
67.57143,67.54847,67.28571,67.6062
67.333336,67.619,68.111115,67.74588
68.5,67.60522,67.666664,67.60357
68.875,67.5762,59.555557,67.595024
68.1,67.66107,67.25,67.65151
68.25,67.60878,67.25,67.47024
69.22222,67.59076,68.833336,67.468704
68.333336,67.571594,66.77778,67.49246
68.75,67.61105,67.75,67.65674
68.875,67.88059,67.57143,67.84339
68.625,67.73452,67.333336,67.83543
68.875,67.834526,68.5,68.02701
69.111115,67.91869,68.875,67.84915
68.625,67.96077,68.1,67.996735
69.666664,68.04549,68.25,68.05607
70.0,68.19622,69.22222,68.34974
67.75,68.2138,68.333336,68.37052
69.0,68.178345,68.75,68.328255
67.25,68.31472,68.875,68.41545
68.333336,68.296555,68.625,68.42518
68.375,68.21775,68.875,68.42838
68.875,68.26695,69.111115,68.463165
67.375,68.25137,68.625,68.44591
68.125,68.31957,69.666664,68.51856
68.875,68.29176,70.0,68.50882
67.0,68.33578,67.75,68.41854
68.888885,68.29087,69.0,68.57726
67.333336,68.44882,67.25,68.52915
67.25,68.488205,68.333336,68.44389
69.5,68.43063,68.375,68.43635
68.14286,68.18399,68.875,68.26409
68.875,68.02083,67.375,68.31255
68.875,67.92002,68.125,68.30643
68.125,68.02489,68.875,68.396194
67.625,67.95195,67.0,68.26629
68.666664,67.87942,68.888885,68.232056
68.0,67.74424,67.333336,68.226974
68.55556,67.35664,67.25,68.070694
68.5,67.51227,69.5,68.13234
69.125,67.54259,68.14286,68.04945
68.75,67.600746,68.875,68.01525
67.125,67.649376,68.875,68.17305
66.666664,67.59133,68.125,68.1278
60.875,67.53808,67.625,68.145645
66.0,67.57283,68.666664,68.18903
65.875,67.58123,68.0,68.150215
67.125,67.62423,68.55556,68.07615
68.0,68.16034,68.5,67.9053
67.0,67.89483,69.125,68.12442
66.875,68.01708,68.75,68.2314
68.5,68.051544,67.125,68.29342
68.375,68.0912,66.666664,68.33806
68.44444,68.04387,60.875,68.32235
67.875,67.85584,66.0,68.18838
67.77778,67.716545,65.875,68.06801
60.75,67.61211,67.125,67.91604
68.625,67.34469,68.0,67.513275
67.333336,67.26268,67.0,67.32446
68.5,67.19702,66.875,67.26264
68.625,67.27642,68.5,67.36431
68.77778,67.247505,68.375,67.25702
69.125,67.17395,68.44444,67.1448
67.625,67.24552,67.875,67.24661
67.77778,67.34043,67.77778,67.467445
68.125,67.4025,60.75,67.60997
69.0,67.435844,68.625,67.675766
68.666664,67.486244,67.333336,67.76662
68.625,67.513466,68.5,67.724335
68.333336,67.4352,68.625,67.70484
68.625,67.44671,68.77778,67.63375
68.111115,67.54019,69.125,67.74956
68.55556,67.594604,67.625,67.84466
67.333336,67.604675,67.77778,67.88555
67.875,67.71584,68.125,67.99723
67.5,67.60949,69.0,67.865944
68.77778,67.606636,68.666664,67.895615
64.875,67.69351,68.625,67.977905
